age,monthly_spend,days_since_last_order,support_tickets,tenure_months,churn
23,120.52946691206681,36.309919130352895,0,73,0
23,149.42933441120655,4.953840913609266,0,50,0
65,65.66946420564842,7.022820266788915,0,16,1
24,86.36203445318168,16.319656644110136,1,4,0
20,130.91823019453557,16.499167923007597,1,65,0
41,116.00661678018199,14.372056371420507,2,23,1
70,142.8743673054684,52.267811210928095,2,55,0
57,70.8197041056161,10.66124491568753,1,73,1
23,134.28514705085286,62.62592907970023,2,71,0
65,163.6633447750989,26.650364446314835,1,21,0
66,139.47274188597135,24.43563084978632,3,79,0
63,125.56446959046367,28.467774033103133,0,112,0
69,116.16465589736117,7.051784478881944,4,44,1
31,86.60595388913993,27.606927745704425,5,15,0
73,117.12005630240846,49.467228691838805,2,60,0
36,170.38823411521622,33.88827584117481,2,74,0
63,115.23885973599499,2.874496444487311,0,48,0
51,84.40784042606359,14.285326483092788,3,72,0
62,100.31011644938455,0.8152528998608001,1,92,0
53,128.0340118910372,13.412545804817741,1,69,0
54,105.05944011276613,4.662213836127704,2,95,0
53,139.41213132252562,18.47090937597136,3,18,0
62,140.91375042996123,0.9706309549452448,1,35,0
60,155.55932721618592,81.84531481399222,3,67,0
25,176.94237889060133,11.756395443135261,2,31,0
65,159.83434897489443,43.259949357033804,2,119,0
48,82.63043743408161,7.461064206231603,1,81,0
36,83.85862213694911,38.13987397757198,0,50,0
47,116.96914094160702,12.881261061361847,3,93,0
73,101.95298571042342,28.76364672882034,3,118,0
66,74.4669309215623,82.26594866034121,3,2,0
65,102.33232823308023,32.68869238699759,2,67,0
44,101.01948265523845,4.278637143245978,0,51,0
62,93.12609040955176,67.292314408707,1,90,0
39,107.36842055379978,39.69164105759755,1,37,0
57,167.13803401273324,58.8481077109329,0,39,0
54,127.96952164996956,68.25004660595013,0,92,0
32,218.87236304221878,9.094390620523043,0,106,0
33,126.82032744078597,11.975436618944626,0,18,0
21,108.39736904250992,43.07519344638912,2,74,0
25,120.16531530619464,1.730396231518787,2,93,0
42,130.2596791377416,11.366437178243581,1,20,1
45,137.41015828684255,12.97271820480052,1,79,0
27,203.06845303436094,60.422116724601445,0,117,0
41,86.18718140089726,85.46047012480732,3,101,0
52,154.36184232710943,4.766624093275719,2,24,1
31,128.31002390456496,20.643798272383112,2,118,0
37,57.1560902971753,39.371890287787565,1,43,0
38,150.82795128379053,12.538396285753322,1,57,0
46,170.7049424321562,22.795275010883202,0,35,0
38,85.71294384890281,7.810587555986933,2,84,0
60,119.64264528432118,43.63604770404764,6,15,0
36,50.98582951969186,42.609312768869685,1,85,0
42,69.64774161262653,16.885588432290994,0,7,0
39,161.9211831046901,12.906794978183328,1,101,0
28,101.34333975970262,9.261657277144348,3,39,0
57,75.64788100247843,2.230041855095123,2,62,0
31,129.1784145783372,24.325812623325998,0,28,0
34,99.10350274275908,62.377581781261526,2,13,0
63,101.16713368897855,3.895609245332713,1,3,0
72,149.57304102699612,15.825572526501643,2,117,0
56,73.53066564262613,63.99083540497645,2,17,0
70,83.78539149272672,50.473731766091525,1,7,0
66,126.16319968595475,38.893169233641586,0,62,0
45,158.7763916299282,0.4782032428672931,1,115,0
61,169.52641205959398,33.71393075071543,2,10,0
36,93.39753118553509,10.625353264136027,3,31,0
44,157.4950786767859,42.99113534644941,2,67,0
48,88.63430826118365,7.557483571414572,0,59,0
72,193.048373876272,0.09681826002902157,0,18,0
66,74.64915898321087,21.045323062001486,1,114,0
45,173.13915243166923,10.220930091751018,3,43,0
55,93.74055572725105,26.408519684293793,0,81,0
29,200.529858191784,9.790231380122643,2,55,0
63,143.65282915409938,44.879851464219506,1,70,0
49,79.35933882367112,20.71550690673711,1,108,0
48,99.11046081829973,8.775461662020438,0,39,0
61,151.24724820894966,37.88407258102994,2,97,1
54,162.10577670462246,71.44902639092858,3,35,0
22,117.17137633102149,68.33623741873265,1,38,0
34,121.78633123853865,114.20068574775566,2,4,0
28,150.3341213057626,35.37110151855186,0,42,0
59,125.27193708043279,28.429710955496866,1,70,0
20,68.25980562646497,2.3554342391564416,0,77,0
29,87.48103901439278,7.591999144014471,1,52,0
52,129.4047977260666,10.88689495263159,3,43,1
57,168.61929665990775,23.116329508142474,2,27,0
46,184.6392969664819,51.8086905079339,2,108,0
67,151.18117683085802,18.26044201251152,1,46,0
70,131.49163044145456,8.617247072804334,1,37,1
25,149.9525554392991,14.969899791672084,3,112,0
72,93.32996599172577,1.0882044769698886,2,76,0
53,113.87076158967143,9.127264072219605,0,101,0
54,87.03477114642094,1.2864401459745562,2,47,0
23,70.05029557169154,21.88354484684855,0,52,0
53,133.3419604654482,78.64557179213926,0,87,0
59,127.42053226338975,16.352496786409024,0,117,0
51,147.50609938036052,42.10776623336106,2,94,0
22,141.84447323569788,34.953743312235595,1,55,0
47,129.7057708529545,29.03326749813396,3,72,0
71,142.26466662710217,53.92854628576552,1,42,0
59,118.29267615090093,25.34432106981381,1,55,0
25,136.515655808896,29.2594162777593,2,47,0
72,90.95422389254561,12.479144798046438,4,12,1
72,134.7882370255652,40.75217617416292,2,105,0
27,146.73670741144036,6.402364836984979,2,17,0
63,93.21274287711188,37.51081375300377,4,32,1
41,122.07328395971388,115.37519236271375,1,31,0
51,95.05589961482562,9.051887661086695,5,27,0
43,98.9397321393554,40.6597051223221,2,60,0
62,75.00282579591382,42.2782338985235,0,115,0
74,170.63099700666223,2.2438132388445986,0,40,0
63,162.6274069888019,33.61705061330448,1,88,0
71,141.49735416909348,21.514861907703374,1,88,0
71,198.88783807775258,19.00703082382217,5,91,0
23,112.43017213726434,62.54719845840793,0,75,0
32,241.27049660442538,11.568552413357265,0,89,0
59,110.89882338547119,115.57078623552445,0,91,0
51,130.20773407024066,21.36035264809318,1,82,0
20,104.08888344239168,2.4014781414128143,2,67,0
23,134.8930224024122,2.8617501657410314,7,11,0
47,153.42459711544979,51.72147421191135,2,61,0
53,115.44334427787665,43.569984736751266,0,90,0
27,191.06879388470483,36.07408731025582,0,41,0
27,129.56597138533843,2.7360041332803027,1,30,0
25,130.81941544440798,30.286039513138537,2,71,0
50,83.6400922194513,165.77626703485618,1,16,0
18,136.73996298201538,43.0564629450957,1,86,0
50,114.63891116762538,8.61841023373987,1,117,0
45,95.67041082650853,44.87601604973573,5,58,0
44,88.94102367406545,2.1370494691753947,0,4,0
56,226.8705351902674,10.963765817508206,3,33,0
47,109.46090999283858,71.534768209226,1,4,0
59,61.720583168749286,46.43247537790908,1,55,0
61,92.0711416106971,45.06258118641633,1,37,0
70,117.93728642095145,31.679726329919525,0,93,0
63,141.8666813046594,60.83233036190751,1,101,0
47,142.19186086901254,10.305077517604978,1,52,0
46,147.064582071061,82.86763034017035,2,117,0
31,94.20558773450682,46.583212628367704,1,54,0
52,133.6176177400618,2.6516575360916166,4,15,0
25,84.95762143557687,50.31056621753452,1,109,0
71,95.21428067943953,25.09393529713633,1,48,0
66,83.29164101998961,24.558491244490853,1,106,0
24,72.46444581606923,51.10424025536369,5,88,0
62,162.56837955432036,13.337038870564283,1,112,0
24,147.5444680391555,2.3744755308178145,3,77,0
59,159.0666147991252,97.1973776433304,1,71,0
22,121.57252264097185,97.19232292445935,2,28,0
45,151.07230795460586,44.79099192029119,2,34,0
55,49.548423814298204,46.30470854791039,0,40,0
59,154.5235007218142,48.50269186339075,5,37,0
41,127.0847932002012,147.76925584163325,3,71,0
70,145.08438400596663,2.702703273034052,0,104,0
62,135.20093196194452,1.5487419830308793,0,5,0
29,80.51779381852454,9.552543685996358,2,74,0
56,60.078408984358134,27.099355680223837,3,91,0
59,91.51783335268146,43.1371640286695,4,53,0
37,142.59669125091648,22.06941281649524,0,33,0
60,147.6036566070158,33.55710533821273,2,52,0
69,65.28230890472548,17.941767250999636,3,99,0
64,80.75602530127142,19.28150260371839,2,109,0
61,91.07057256236644,13.78922962831009,0,82,0
54,105.70779758932737,27.954228429625417,2,58,0
33,65.5179667658939,3.997117183111314,1,77,0
63,63.1179293543947,2.5293124461697456,2,81,0
38,87.12658814369784,20.811712897916166,0,92,0
48,123.45015344900023,13.120370081730563,1,18,0
35,72.77622640986039,13.243036968044356,1,9,0
35,115.36785960112935,69.53101085521672,0,42,0
26,162.34211264567261,165.7008220747539,1,31,0
72,67.9288105034596,28.82631810939781,3,74,0
26,111.74216966357842,5.209098545556311,2,63,0
22,160.9902693500309,45.97388214356889,5,110,0
71,103.26926438544763,24.577620575322154,1,93,0
49,97.05321236566324,42.63838812152879,4,18,0
42,166.53983257225894,30.171033111095227,1,102,0
60,107.75191684113808,3.508786759412412,2,92,0
39,164.1798010082227,31.82986185737336,2,46,0
25,137.15861564508796,31.027592075692493,3,7,0
59,106.28621388360654,108.75344847929136,0,95,0
28,139.1876212239012,71.85661651176697,0,23,0
49,132.81798055384152,130.4991047296483,1,27,0
72,160.83531284009896,85.61365057877956,2,56,1
71,98.06617848539926,3.669580802829284,2,10,0
38,121.64824267126478,1.982432208852555,1,48,0
62,117.5393728158145,62.70696247959907,2,30,0
52,148.1659256655914,45.67674019742215,2,7,0
45,78.99283222223298,2.905159012067315,2,108,0
25,160.67908192951424,4.279494711730727,2,32,0
39,138.65315088681666,37.94509364532877,3,65,0
55,67.32299705468215,17.846642474736754,0,98,0
74,168.33051301922,40.83388674701796,2,58,0
18,209.36372323190926,12.865106758958454,2,35,0
58,160.0733587819763,8.634151678500846,3,89,0
66,177.07939068905876,98.17822832785754,3,83,0
72,123.41485526410352,11.902102122735693,3,2,1
42,53.539803210459596,71.92552846329855,1,98,0
24,46.235181953299005,11.61937644975945,3,15,0
33,130.20328175471033,0.09844648393895801,1,88,0
66,96.3208476908008,0.39381355646509364,1,12,0
68,83.41694886690595,21.148204730029352,2,8,0
54,117.49013264125298,36.12323794984896,0,15,0
24,144.62341151445153,3.143209730577357,1,89,0
24,61.889698129514116,14.280605784925633,1,54,0
45,102.04489518878461,16.763181079798606,1,72,0
51,180.3948273248126,16.484800759995814,2,34,0
19,76.98846479114502,46.98021827400885,1,15,0
57,154.79044748659825,14.7069987502017,1,94,0
49,100.61076953804024,26.441689978752287,1,100,0
18,141.8317503939981,24.24452121995609,2,100,0
23,163.89310028811468,14.587483146639435,1,8,0
43,149.65127067940085,4.01852902053854,3,111,0
59,156.36638408855507,10.396108495091108,5,65,0
65,73.93625866368176,0.10926197874072392,2,24,0
42,164.54638826965194,17.445793738912233,2,24,0
34,85.89227541460721,34.3335669674118,1,60,0
73,130.38167062286155,28.808886336043436,0,72,0
44,130.32984747988908,62.900260431167126,3,6,0
35,139.40490235478325,24.721407281838495,1,60,0
43,133.47826704240762,8.712714104753744,2,29,0
18,86.24760085901107,7.89644623802017,0,110,0
35,66.00530350817135,39.163108845115,0,74,0
47,154.89394719847076,3.533436128922971,3,45,0
70,127.43338310075663,3.1737315666138093,1,51,0
60,165.97507363831272,95.75673864329502,1,100,0
62,118.21068263248529,20.22165296898003,4,83,0
49,63.793425572921585,19.106913885850688,2,47,1
24,158.64518724016426,30.421318793758346,2,100,0
40,105.18517561355571,69.64027090319087,2,74,0
74,133.68013829684085,54.176751847648404,1,8,0
20,94.10162286081923,20.028537460201377,0,76,0
68,185.77206840934764,39.79097611856022,0,112,0
57,84.93740703267213,20.29059656101747,1,103,0
34,106.50280983575301,67.69737317283216,1,6,0
62,124.29794810789265,33.570968513231755,0,105,0
65,76.31270691652168,27.75686997433387,0,117,0
20,133.2207811435038,29.035708827513382,1,20,0
24,184.4764190986996,4.023551279888187,0,76,0
55,100.38151357225158,69.65759509946183,3,90,0
74,135.805712761269,90.91474006500546,3,6,0
19,10.02258455845778,6.040295511345979,1,99,0
55,118.44283198060637,1.5614497836599033,1,47,0
25,107.47830856295178,16.312481163690478,1,36,0
55,87.2600959035846,14.575336491987853,0,31,0
53,163.25801878514127,27.717945773143267,0,61,0
23,106.95025273504687,6.338257263457024,1,96,0
56,112.9009005162565,11.936726640461778,1,98,0
69,104.91228500843715,21.016014698109565,4,27,0
67,43.32736512939694,3.0687836965871775,3,99,0
19,74.72054239692156,6.086170474805411,1,99,0
32,158.44373944480864,42.06341721184029,1,8,0
31,35.60197412480113,3.5132380425926972,0,38,0
43,89.34738601537177,92.24859262573234,4,2,1
26,104.01119774840944,32.85634749253122,2,118,0
66,189.74487469166263,59.67790501745948,0,57,0
62,150.74415061985476,5.75368462663395,3,33,0
64,97.71317891787602,12.209397242185819,0,107,0
29,172.18054788462206,50.15162054088855,0,82,0
18,90.37936717995521,17.984817636067508,2,112,0
69,160.36399214936023,121.15233000825681,0,96,0
34,65.64491016307937,39.85461467245928,1,114,0
55,162.9303132715663,134.58719017503154,2,26,0
69,103.75465418116057,8.294054667859994,2,25,1
20,78.85983036234921,81.88013356360948,2,10,0
18,111.31425547694744,4.648302063023718,0,41,0
18,131.09376718880858,53.86238261027314,0,66,0
26,100.21006277897152,25.85310914514264,1,68,0
20,142.15814023981295,0.8051639687634191,2,81,0
64,96.6802446534373,0.45620817012006054,2,88,0
52,144.8148957572543,37.525092050048066,0,98,0
73,137.688882481464,7.120132635836509,3,62,0
63,117.5630778116826,6.1196423429034645,1,33,0
72,102.34470750536201,85.88403452324293,0,53,0
31,126.06163183061065,4.58288185507259,1,104,0
34,142.01014972134797,16.40653164451256,1,98,0
66,202.47196610926434,10.563867239647584,1,109,0
31,157.57681687192724,49.22045359700709,1,65,0
21,159.03959799263365,61.784880882736424,3,93,0
56,243.54048779441135,17.216936751542782,2,50,0
63,140.63833907071376,40.6875812098953,2,1,0
73,139.3857404524681,6.240601377448778,3,89,0
70,148.16060297286617,71.62213276773481,2,11,0
24,79.64136089646988,1.623063424588829,2,76,0
62,102.24393454324975,54.37999109688782,1,119,0
66,99.75322933230665,23.17168008775555,0,4,0
57,145.90455908878246,25.308101727799915,4,88,0
64,113.03301751115205,47.41933651158245,4,104,0
65,125.52893701897212,8.593224968656573,1,75,0
43,163.4981848059386,30.25261418379696,2,83,0
20,154.52602954816555,22.01714673114041,2,108,0
44,113.53115987835012,28.195548124771204,6,93,0
29,93.2001961248711,15.18619475834998,3,5,1
24,165.41098926612756,3.219990005005239,0,93,0
25,150.95564723639464,66.21467537600412,3,91,0
57,55.749727268184714,25.76035895126886,0,28,0
46,107.47384244366877,13.868414252856113,2,78,0
48,126.6206184806705,37.80526285513122,0,101,0
60,151.15318868484127,6.776579940554933,2,101,0
49,156.40405979759083,87.82785424430078,0,104,0
53,131.35624004701893,3.1422273791142827,2,93,0
22,143.40990125435422,24.827731257368278,1,15,0
66,122.56547209512614,91.03841119779663,2,58,0
43,93.04593247277758,91.86493741340408,2,28,0
26,109.54942435834984,8.736119943785395,1,9,0
64,120.75964746560433,1.8271954485604023,3,32,0
59,118.6128299992564,16.26259994626869,3,109,0
21,44.57708382226117,6.189164562696512,2,72,0
29,104.10066660282276,18.19003282602427,2,91,0
18,122.24822612356607,6.91678542150373,0,60,0
33,108.74520032377197,1.0209917566039863,1,43,0
23,110.12704817953657,8.85127173920962,1,58,0
58,139.5196548321835,95.12994942191251,2,118,0
47,76.84171251805465,3.965578942301936,1,35,0
73,54.87831144195155,9.891511246725216,3,38,0
60,106.07320836653301,16.152719266713433,2,101,0
52,150.5645762200716,38.70366407075138,3,45,0
47,187.50212157946555,55.47533273575539,5,108,0
21,151.2851295637896,25.495780704320666,2,116,0
22,61.26944960524611,90.16671339942991,0,8,0
53,110.70531042492915,6.946041443471817,3,80,0
18,130.2653752432612,61.01348093751989,0,12,0
20,127.10364467694369,18.41038963634354,1,105,0
30,141.57218211771496,40.273976336249866,1,14,0
68,83.31804214156958,3.7743476907121956,2,106,0
44,122.59772350202971,24.330940442534082,3,92,0
58,136.81291319104517,31.89378375782961,1,64,0
41,153.0268381321464,45.483506614485144,2,25,0
27,87.77127333548832,161.2064134566121,1,32,0
39,106.19372531028408,79.50337825306673,1,52,0
23,11.847292797066387,18.907453211115165,1,101,0
61,95.14152129688904,12.232289338128396,1,107,0
28,99.02340428115828,14.87263284432602,4,60,0
39,79.21661967330228,108.41021174694237,1,28,0
73,126.62448600930607,7.089018917022325,2,68,0
51,117.76218271818927,122.84777328070217,0,99,0
44,29.631444896895545,40.579637594496006,2,65,0
48,128.62031877207025,13.618279144253593,1,106,0
62,82.86703476843891,65.09402233379778,1,2,0
32,139.4275583676206,11.437066968849388,3,60,0
54,68.72595009085339,38.89710422612959,1,6,1
67,121.20026154123761,17.108121561825698,2,73,0
50,108.67346684453976,22.240685111841042,1,74,0
43,132.12407539801322,42.471561467888755,0,38,0
26,124.98789110605388,32.04635126791701,2,95,0
32,109.79343299914183,0.621654293079715,1,114,0
71,58.54910743823021,14.769681124547633,0,55,0
48,60.911681461558736,20.309853190952335,2,52,0
35,96.64452243631123,6.199489187066401,3,23,0
41,119.66880464281653,31.986716523766596,0,4,0
50,95.67008211203532,16.923660524527772,1,49,0
48,145.00847722317863,38.967896967139986,2,53,0
57,108.83116323153266,0.18133976148524988,0,92,0
32,81.39949100881958,87.97279722874022,1,103,0
55,108.87614828048362,9.615956280668318,0,13,0
43,129.0343934526621,15.702771676631807,4,19,0
71,132.9953887529834,16.729711374093288,2,67,0
27,195.1351652797252,9.367507936988194,2,45,0
26,93.24362639986322,16.729428333566723,1,84,0
44,117.06085353638399,17.981773229226327,0,39,0
46,137.04495787277705,0.08337224675885495,0,50,0
57,119.06308163196739,13.30202532992805,1,53,0
41,99.97527416045386,1.1760928882636394,1,72,0
70,58.02971294623026,36.17022746785368,0,9,0
45,99.56661763787938,32.34239915906934,0,106,0
25,77.05190349128796,27.21059616125481,1,41,0
24,50.93573275504886,21.07380845456001,2,26,0
73,88.17284633317655,23.659959185068875,2,77,0
25,78.11633116934182,67.6319863659884,2,17,1
72,143.3514618117179,7.049560204724353,1,71,0
33,144.04367349657176,26.41932568567106,3,8,0
23,83.84482841676501,122.76583218296504,2,32,0
35,109.59085477747516,17.984131025605922,1,87,0
53,45.670293515498585,7.4070802329516034,0,45,0
42,100.22640199269223,13.30843878139094,0,108,0
62,135.95927602809383,15.11204505701103,1,43,0
52,152.9975155845641,16.328663587665275,1,83,0
40,91.47811673234744,4.551856237223868,2,4,0
